X1,X2,X3
CPCT02130146T.purple.somatic.vcf.gz,364,141
CPCT02130147T.purple.somatic.vcf.gz,145,0
CPCT02130148T.purple.somatic.vcf.gz,32,0
CPCT02130152T.purple.somatic.vcf.gz,18,0
CPCT02130154T.purple.somatic.vcf.gz,4,0
CPCT02130155T.purple.somatic.vcf.gz,76,0
CPCT02130156T.purple.somatic.vcf.gz,109,0
CPCT02130157T.purple.somatic.vcf.gz,77,0
CPCT02130158T.purple.somatic.vcf.gz,84,0
CPCT02130159T.purple.somatic.vcf.gz,56,0
CPCT02130163T.purple.somatic.vcf.gz,100,0
CPCT02130164T.purple.somatic.vcf.gz,56,0
CPCT02130167T.purple.somatic.vcf.gz,73,0
CPCT02130169T.purple.somatic.vcf.gz,107,0
CPCT02130170T.purple.somatic.vcf.gz,89,1
CPCT02130172T.purple.somatic.vcf.gz,65,0
CPCT02130173T.purple.somatic.vcf.gz,78,0
CPCT02130178T.purple.somatic.vcf.gz,15,1
CPCT02130180T.purple.somatic.vcf.gz,87,0
CPCT02130184T.purple.somatic.vcf.gz,238,0
CPCT02130186T.purple.somatic.vcf.gz,133,1
CPCT02140007T.purple.somatic.vcf.gz,42,0
CPCT02140010T.purple.somatic.vcf.gz,129,0
CPCT02140011T.purple.somatic.vcf.gz,31,1
CPCT02140012T.purple.somatic.vcf.gz,106,1
CPCT02140015T.purple.somatic.vcf.gz,58,0
CPCT02140017T.purple.somatic.vcf.gz,173,0
CPCT02140017TII.purple.somatic.vcf.gz,174,0
CPCT02140018T.purple.somatic.vcf.gz,55,0
CPCT02140020T.purple.somatic.vcf.gz,46,2
CPCT02140021T.purple.somatic.vcf.gz,52,0
CPCT02140022T.purple.somatic.vcf.gz,115,22
CPCT02140023T.purple.somatic.vcf.gz,16,0
CPCT02140024T.purple.somatic.vcf.gz,50,0
CPCT02140025T.purple.somatic.vcf.gz,59,0
CPCT02140026T.purple.somatic.vcf.gz,21,0
CPCT02140028T.purple.somatic.vcf.gz,843,1
CPCT02140029T.purple.somatic.vcf.gz,19,0
CPCT02140030T.purple.somatic.vcf.gz,61,0
CPCT02140034T.purple.somatic.vcf.gz,58,0
CPCT02140036T.purple.somatic.vcf.gz,168,1
CPCT02140037T.purple.somatic.vcf.gz,105,1
CPCT02140038T.purple.somatic.vcf.gz,30,0
CPCT02140039T.purple.somatic.vcf.gz,39,0
CPCT02140040T.purple.somatic.vcf.gz,39,0
CPCT02140041T.purple.somatic.vcf.gz,44,1
CPCT02140041TII.purple.somatic.vcf.gz,53,0
CPCT02140041TIII.purple.somatic.vcf.gz,45,0
CPCT02140041TIV.purple.somatic.vcf.gz,44,0
CPCT02140042T.purple.somatic.vcf.gz,58,0
CPCT02140042TII.purple.somatic.vcf.gz,29,0
CPCT02140044T.purple.somatic.vcf.gz,89,3
CPCT02140045T.purple.somatic.vcf.gz,17,0
CPCT02140046T.purple.somatic.vcf.gz,68,1
CPCT02140047T.purple.somatic.vcf.gz,172,2
CPCT02140050T.purple.somatic.vcf.gz,22,0
CPCT02140052T.purple.somatic.vcf.gz,156,1
CPCT02140053T.purple.somatic.vcf.gz,56,0
CPCT02140054T.purple.somatic.vcf.gz,48,0
CPCT02140055T.purple.somatic.vcf.gz,50,0
CPCT02140056T.purple.somatic.vcf.gz,109,8
CPCT02140057T.purple.somatic.vcf.gz,1038,2
CPCT02140059T.purple.somatic.vcf.gz,139,0
CPCT02140060T.purple.somatic.vcf.gz,66,0
CPCT02140061T.purple.somatic.vcf.gz,46,0
CPCT02140065T.purple.somatic.vcf.gz,20,2
CPCT02140067T.purple.somatic.vcf.gz,12,0
CPCT02140070T.purple.somatic.vcf.gz,42,0
CPCT02140071T.purple.somatic.vcf.gz,95,0
CPCT02140072T.purple.somatic.vcf.gz,250,2
CPCT02140074T.purple.somatic.vcf.gz,106,0
CPCT02140075T.purple.somatic.vcf.gz,22,1
CPCT02140079T.purple.somatic.vcf.gz,34,0
CPCT02140080T.purple.somatic.vcf.gz,51,0
CPCT02140081T.purple.somatic.vcf.gz,36,0
CPCT02140083T.purple.somatic.vcf.gz,55,0
CPCT02140085T.purple.somatic.vcf.gz,25,0
CPCT02140085TII.purple.somatic.vcf.gz,30,0
CPCT02140086T.purple.somatic.vcf.gz,29,0
CPCT02140087T.purple.somatic.vcf.gz,52,0
CPCT02140089T.purple.somatic.vcf.gz,21,0
CPCT02140091T.purple.somatic.vcf.gz,48,0
CPCT02140091TII.purple.somatic.vcf.gz,122,4
CPCT02140093T.purple.somatic.vcf.gz,149,0
CPCT02140094T.purple.somatic.vcf.gz,85,0
CPCT02140094TII.purple.somatic.vcf.gz,140,0
CPCT02140095T.purple.somatic.vcf.gz,206,0
CPCT02140098T.purple.somatic.vcf.gz,164,1
CPCT02140101T.purple.somatic.vcf.gz,712,0
CPCT02140102T.purple.somatic.vcf.gz,15,0
CPCT02140104T.purple.somatic.vcf.gz,52,0
CPCT02140105T.purple.somatic.vcf.gz,147,0
CPCT02140106T.purple.somatic.vcf.gz,36,0
CPCT02140107T.purple.somatic.vcf.gz,772,0
CPCT02140110T.purple.somatic.vcf.gz,38,0
CPCT02150002T.purple.somatic.vcf.gz,19,0
CPCT02150004T.purple.somatic.vcf.gz,13,1
CPCT02150005T.purple.somatic.vcf.gz,40,0
CPCT02150006T.purple.somatic.vcf.gz,4186,45
CPCT02150008T.purple.somatic.vcf.gz,55,0
CPCT02150012T.purple.somatic.vcf.gz,272,5
CPCT02150013T.purple.somatic.vcf.gz,27,0
CPCT02150014T.purple.somatic.vcf.gz,10,0
CPCT02150016T.purple.somatic.vcf.gz,28,0
CPCT02150017T.purple.somatic.vcf.gz,95,1
CPCT02150018T.purple.somatic.vcf.gz,30,0
CPCT02150019T.purple.somatic.vcf.gz,192,1
CPCT02150021T.purple.somatic.vcf.gz,85,2
CPCT02150022T.purple.somatic.vcf.gz,10,1
CPCT02150025T.purple.somatic.vcf.gz,130,1
CPCT02150026T.purple.somatic.vcf.gz,61,2
CPCT02150027T.purple.somatic.vcf.gz,131,0
CPCT02150030T.purple.somatic.vcf.gz,54,2
CPCT02150031T.purple.somatic.vcf.gz,21,0
CPCT02150033T.purple.somatic.vcf.gz,18,1
CPCT02150034T.purple.somatic.vcf.gz,88,0
CPCT02150038T.purple.somatic.vcf.gz,30,0
CPCT02150040T.purple.somatic.vcf.gz,13,0
CPCT02150043T.purple.somatic.vcf.gz,19,0
CPCT02150044T.purple.somatic.vcf.gz,18,0
CPCT02150046T.purple.somatic.vcf.gz,75,0
CPCT02150047T.purple.somatic.vcf.gz,16,0
CPCT02150048T.purple.somatic.vcf.gz,776,1
CPCT02150051T.purple.somatic.vcf.gz,18,0
CPCT02150052T.purple.somatic.vcf.gz,453,1
CPCT02160001T.purple.somatic.vcf.gz,48,0
CPCT02160003T.purple.somatic.vcf.gz,400,1
CPCT02160004T.purple.somatic.vcf.gz,39,0
CPCT02160005T.purple.somatic.vcf.gz,55,0
CPCT02160007T.purple.somatic.vcf.gz,100,0
CPCT02160008T.purple.somatic.vcf.gz,7,0
CPCT02160009T.purple.somatic.vcf.gz,3,0
CPCT02160010T.purple.somatic.vcf.gz,34,0
CPCT02160012T.purple.somatic.vcf.gz,91,0
CPCT02160013T.purple.somatic.vcf.gz,10,0
CPCT02160014T.purple.somatic.vcf.gz,8,0
CPCT02160015T.purple.somatic.vcf.gz,24,0
CPCT02160017T.purple.somatic.vcf.gz,247,0
CPCT02160018T.purple.somatic.vcf.gz,13,0
CPCT02160019T.purple.somatic.vcf.gz,39,1
CPCT02160020T.purple.somatic.vcf.gz,49,1
CPCT02160021T.purple.somatic.vcf.gz,67,0
CPCT02160022T.purple.somatic.vcf.gz,9,0
CPCT02160024T.purple.somatic.vcf.gz,149,2
CPCT02160026T.purple.somatic.vcf.gz,187,2
CPCT02160027T.purple.somatic.vcf.gz,12,0
CPCT02160028T.purple.somatic.vcf.gz,68,1
CPCT02160029T.purple.somatic.vcf.gz,12,0
CPCT02160030T.purple.somatic.vcf.gz,11,0
CPCT02160034T.purple.somatic.vcf.gz,88,0
CPCT02160035T.purple.somatic.vcf.gz,1756,17
CPCT02160036T.purple.somatic.vcf.gz,22,0
CPCT02160037T.purple.somatic.vcf.gz,110,0
CPCT02160038T.purple.somatic.vcf.gz,109,0
CPCT02160039T.purple.somatic.vcf.gz,13,0
CPCT02160040T.purple.somatic.vcf.gz,585,7
CPCT02160041T.purple.somatic.vcf.gz,38,0
CPCT02160042T.purple.somatic.vcf.gz,13,0
CPCT02160045T.purple.somatic.vcf.gz,844,2
CPCT02160047T.purple.somatic.vcf.gz,59,0
CPCT02160049T.purple.somatic.vcf.gz,229,1
CPCT02160051T.purple.somatic.vcf.gz,3,0
CPCT02160052T.purple.somatic.vcf.gz,120,0
CPCT02160055T.purple.somatic.vcf.gz,3,0
CPCT02160057T.purple.somatic.vcf.gz,315,1
CPCT02160058T.purple.somatic.vcf.gz,226,0
CPCT02160059T.purple.somatic.vcf.gz,123,0
CPCT02160060T.purple.somatic.vcf.gz,95,0
CPCT02160061T.purple.somatic.vcf.gz,57,0
CPCT02160062T.purple.somatic.vcf.gz,23,0
CPCT02170001T.purple.somatic.vcf.gz,9,1
CPCT02170002T.purple.somatic.vcf.gz,16,0
CPCT02170003T.purple.somatic.vcf.gz,19,0
CPCT02170006T.purple.somatic.vcf.gz,718,3
CPCT02170007T.purple.somatic.vcf.gz,165,0
CPCT02170009T.purple.somatic.vcf.gz,28,1
CPCT02170010T.purple.somatic.vcf.gz,54,1
CPCT02170012T.purple.somatic.vcf.gz,36,27
CPCT02170013T.purple.somatic.vcf.gz,75,3
CPCT02170014T.purple.somatic.vcf.gz,102,8
CPCT02170016T.purple.somatic.vcf.gz,58,0
CPCT02170017T.purple.somatic.vcf.gz,571,4
CPCT02170018T.purple.somatic.vcf.gz,70,0
CPCT02170019T.purple.somatic.vcf.gz,1203,1
CPCT02170020T.purple.somatic.vcf.gz,100,1
CPCT02170022T.purple.somatic.vcf.gz,16,0
CPCT02170024T.purple.somatic.vcf.gz,226,0
CPCT02170027T.purple.somatic.vcf.gz,66,0
CPCT02170029T.purple.somatic.vcf.gz,25,0
CPCT02170031T.purple.somatic.vcf.gz,30,1
CPCT02170032T.purple.somatic.vcf.gz,19,1
CPCT02170033T.purple.somatic.vcf.gz,134,0
CPCT02170035T.purple.somatic.vcf.gz,509,366
CPCT02170036T.purple.somatic.vcf.gz,20,0
CPCT02170037T.purple.somatic.vcf.gz,134,0
CPCT02170038T.purple.somatic.vcf.gz,411,0
CPCT02170039T.purple.somatic.vcf.gz,871,2
CPCT02180001T.purple.somatic.vcf.gz,112,4
CPCT02180002T.purple.somatic.vcf.gz,1630,5
CPCT02180003T.purple.somatic.vcf.gz,6,0
CPCT02180005T.purple.somatic.vcf.gz,67,0
CPCT02180007T.purple.somatic.vcf.gz,75,0
CPCT02180008T.purple.somatic.vcf.gz,55,0
CPCT02180009T.purple.somatic.vcf.gz,196,0
CPCT02180012T.purple.somatic.vcf.gz,554,2
CPCT02180014T.purple.somatic.vcf.gz,32,0
CPCT02180015T.purple.somatic.vcf.gz,23,0
CPCT02180020T.purple.somatic.vcf.gz,228,0
CPCT02180022T.purple.somatic.vcf.gz,92,0
CPCT02180023T.purple.somatic.vcf.gz,1066,1
CPCT02180025T.purple.somatic.vcf.gz,219,1
CPCT02180026T.purple.somatic.vcf.gz,231,0
CPCT02180028T.purple.somatic.vcf.gz,21,0
CPCT02180029T.purple.somatic.vcf.gz,22,0
CPCT02180030T.purple.somatic.vcf.gz,79,0
CPCT02180031T.purple.somatic.vcf.gz,495,2
CPCT02180032T.purple.somatic.vcf.gz,27,0
CPCT02180033T.purple.somatic.vcf.gz,96,6
CPCT02180037T.purple.somatic.vcf.gz,73,2
CPCT02180038T.purple.somatic.vcf.gz,24,1
CPCT02180041T.purple.somatic.vcf.gz,74,0
CPCT02180042T.purple.somatic.vcf.gz,122,1
CPCT02180043T.purple.somatic.vcf.gz,56,5
CPCT02180045T.purple.somatic.vcf.gz,167,3
CPCT02180048T.purple.somatic.vcf.gz,71,2
CPCT02180049T.purple.somatic.vcf.gz,59,0
CPCT02180050T.purple.somatic.vcf.gz,21,1
CPCT02180051T.purple.somatic.vcf.gz,25,1
CPCT02180052T.purple.somatic.vcf.gz,3,2
CPCT02180053T.purple.somatic.vcf.gz,120,0
CPCT02180054T.purple.somatic.vcf.gz,58,3
CPCT02180055T.purple.somatic.vcf.gz,81,0
CPCT02180057T.purple.somatic.vcf.gz,29,0
CPCT02180064T.purple.somatic.vcf.gz,75,0
CPCT02180067T.purple.somatic.vcf.gz,86,0
CPCT02180068T.purple.somatic.vcf.gz,134,2
CPCT02180069T.purple.somatic.vcf.gz,25,0
CPCT02180070T.purple.somatic.vcf.gz,20,0
CPCT02180072T.purple.somatic.vcf.gz,81,0
CPCT02180076T.purple.somatic.vcf.gz,45,1
CPCT02180077T.purple.somatic.vcf.gz,60,0
CPCT02180078T.purple.somatic.vcf.gz,86,1
CPCT02190001T.purple.somatic.vcf.gz,35,0
CPCT02190002T.purple.somatic.vcf.gz,38,1
CPCT02190003T.purple.somatic.vcf.gz,297,1
CPCT02190004T.purple.somatic.vcf.gz,37,1
CPCT02190006T.purple.somatic.vcf.gz,548,3
CPCT02190007T.purple.somatic.vcf.gz,121,0
CPCT02190009T.purple.somatic.vcf.gz,66,1
CPCT02190010T.purple.somatic.vcf.gz,17,0
CPCT02190012T.purple.somatic.vcf.gz,262,0
CPCT02190013T.purple.somatic.vcf.gz,1229,2
CPCT02190014T.purple.somatic.vcf.gz,132,0
CPCT02190017T.purple.somatic.vcf.gz,153,0
CPCT02190019T.purple.somatic.vcf.gz,194,34
CPCT02190020T.purple.somatic.vcf.gz,4027,60
CPCT02190023T.purple.somatic.vcf.gz,73,2
CPCT02190024T.purple.somatic.vcf.gz,79,0
CPCT02190026T.purple.somatic.vcf.gz,40,1
CPCT02190027T.purple.somatic.vcf.gz,90,1
CPCT02190029T.purple.somatic.vcf.gz,104,0
CPCT02190030T.purple.somatic.vcf.gz,127,0
CPCT02190031T.purple.somatic.vcf.gz,82,0
CPCT02190033T.purple.somatic.vcf.gz,53,1
CPCT02190037T.purple.somatic.vcf.gz,124,0
CPCT02190039T.purple.somatic.vcf.gz,138,1
CPCT02190040T.purple.somatic.vcf.gz,73,0
CPCT02190041T.purple.somatic.vcf.gz,56,0
CPCT02190043T.purple.somatic.vcf.gz,2435,11
CPCT02190044T.purple.somatic.vcf.gz,34,0
CPCT02190045T.purple.somatic.vcf.gz,1201,0
CPCT02190047T.purple.somatic.vcf.gz,1076,3
CPCT02190049T.purple.somatic.vcf.gz,82,1
CPCT02190050T.purple.somatic.vcf.gz,101,0
CPCT02190051T.purple.somatic.vcf.gz,18,0
CPCT02190052T.purple.somatic.vcf.gz,1261,4
CPCT02190054T.purple.somatic.vcf.gz,78,0
CPCT02190055T.purple.somatic.vcf.gz,110,1
CPCT02200005T.purple.somatic.vcf.gz,31,3
CPCT02200006T.purple.somatic.vcf.gz,40,0
CPCT02200007T.purple.somatic.vcf.gz,15,1
CPCT02200008T.purple.somatic.vcf.gz,11,1
CPCT02200009T.purple.somatic.vcf.gz,16,0
CPCT02210001T.purple.somatic.vcf.gz,54,1
CPCT02210003T.purple.somatic.vcf.gz,319,2
CPCT02210004T.purple.somatic.vcf.gz,162,7
CPCT02210007T.purple.somatic.vcf.gz,53,1
CPCT02210008T.purple.somatic.vcf.gz,151,3
CPCT02210009T.purple.somatic.vcf.gz,319,0
CPCT02210010T.purple.somatic.vcf.gz,17,0
CPCT02210011T.purple.somatic.vcf.gz,33,0
CPCT02210012T.purple.somatic.vcf.gz,16,1
CPCT02210014T.purple.somatic.vcf.gz,27,0
CPCT02210016T.purple.somatic.vcf.gz,506,425
CPCT02210017T.purple.somatic.vcf.gz,16,0
CPCT02210018T.purple.somatic.vcf.gz,118,0
CPCT02210020T.purple.somatic.vcf.gz,11,0
CPCT02210023T.purple.somatic.vcf.gz,323,0
CPCT02210024T.purple.somatic.vcf.gz,200,0
CPCT02210025T.purple.somatic.vcf.gz,153,5
CPCT02210026T.purple.somatic.vcf.gz,54,0
CPCT02210027T.purple.somatic.vcf.gz,264,2
CPCT02210028T.purple.somatic.vcf.gz,50,4
CPCT02210029T.purple.somatic.vcf.gz,137,0
CPCT02210031T.purple.somatic.vcf.gz,74,0
CPCT02210033T.purple.somatic.vcf.gz,193,0
CPCT02210034T.purple.somatic.vcf.gz,19,1
CPCT02210035T.purple.somatic.vcf.gz,47,0
CPCT02210036T.purple.somatic.vcf.gz,21,2
CPCT02210037T.purple.somatic.vcf.gz,93,0
CPCT02210039T.purple.somatic.vcf.gz,137,0
CPCT02210040T.purple.somatic.vcf.gz,164,0
CPCT02210041T.purple.somatic.vcf.gz,80,1
CPCT02210042T.purple.somatic.vcf.gz,100,0
CPCT02210043T.purple.somatic.vcf.gz,87,0
CPCT02210044T.purple.somatic.vcf.gz,11,0
CPCT02210045T.purple.somatic.vcf.gz,131,0
CPCT02210046T.purple.somatic.vcf.gz,67,1
CPCT02210048T.purple.somatic.vcf.gz,80,1
CPCT02210049T.purple.somatic.vcf.gz,83,0
CPCT02210050T.purple.somatic.vcf.gz,37,0
CPCT02210051T.purple.somatic.vcf.gz,40,0
CPCT02210053T.purple.somatic.vcf.gz,23,0
CPCT02210054T.purple.somatic.vcf.gz,51,0
CPCT02210056T.purple.somatic.vcf.gz,12,0
CPCT02210059T.purple.somatic.vcf.gz,235,1
CPCT02210064T.purple.somatic.vcf.gz,161,3
CPCT02210065T.purple.somatic.vcf.gz,247,1
CPCT02210066T.purple.somatic.vcf.gz,133,0
CPCT02210067T.purple.somatic.vcf.gz,69,2
CPCT02210068T.purple.somatic.vcf.gz,80,1
CPCT02210069T.purple.somatic.vcf.gz,44,0
CPCT02210070T.purple.somatic.vcf.gz,102,0
CPCT02210071T.purple.somatic.vcf.gz,90,0
CPCT02210073T.purple.somatic.vcf.gz,97,3
CPCT02210074T.purple.somatic.vcf.gz,11,0
CPCT02210075T.purple.somatic.vcf.gz,15,0
CPCT02210076T.purple.somatic.vcf.gz,24,1
CPCT02210077T.purple.somatic.vcf.gz,1059,1
CPCT02210082T.purple.somatic.vcf.gz,21,0
CPCT02210083T.purple.somatic.vcf.gz,44,0
CPCT02210085T.purple.somatic.vcf.gz,24,0
CPCT02220001T.purple.somatic.vcf.gz,7,0
CPCT02220002T.purple.somatic.vcf.gz,13,0
CPCT02220005T.purple.somatic.vcf.gz,422,1
CPCT02220006T.purple.somatic.vcf.gz,589,1
CPCT02220007T.purple.somatic.vcf.gz,133,1
CPCT02220008T.purple.somatic.vcf.gz,110,0
CPCT02220009T.purple.somatic.vcf.gz,265,1
CPCT02220014T.purple.somatic.vcf.gz,44,1
CPCT02220015T.purple.somatic.vcf.gz,47,0
CPCT02220019T.purple.somatic.vcf.gz,533,5
CPCT02220020T.purple.somatic.vcf.gz,92,0
CPCT02220022T.purple.somatic.vcf.gz,87,1
CPCT02220023T.purple.somatic.vcf.gz,3244,16
CPCT02220024T.purple.somatic.vcf.gz,354,1
CPCT02220025T.purple.somatic.vcf.gz,160,4
CPCT02220026T.purple.somatic.vcf.gz,172,3
CPCT02220027T.purple.somatic.vcf.gz,113,0
CPCT02220029T.purple.somatic.vcf.gz,169,1
CPCT02220030T.purple.somatic.vcf.gz,355,154
CPCT02220031T.purple.somatic.vcf.gz,179,0
CPCT02220032T.purple.somatic.vcf.gz,438,4
CPCT02220036T.purple.somatic.vcf.gz,217,5
CPCT02220037T.purple.somatic.vcf.gz,120,0
CPCT02220038T.purple.somatic.vcf.gz,61,0
CPCT02220041T.purple.somatic.vcf.gz,60,0
CPCT02220043T.purple.somatic.vcf.gz,480,1
CPCT02220044T.purple.somatic.vcf.gz,98,0
CPCT02220045T.purple.somatic.vcf.gz,361,0
CPCT02220047T.purple.somatic.vcf.gz,135,0
CPCT02220050T.purple.somatic.vcf.gz,164,2
CPCT02220053T.purple.somatic.vcf.gz,23,0
CPCT02220054T.purple.somatic.vcf.gz,39,1
CPCT02220056T.purple.somatic.vcf.gz,82,1
CPCT02220057T.purple.somatic.vcf.gz,2467,19
CPCT02220059T.purple.somatic.vcf.gz,97,0
CPCT02220060T.purple.somatic.vcf.gz,85,0
CPCT02220061T.purple.somatic.vcf.gz,71,2
CPCT02220063T.purple.somatic.vcf.gz,27,0
CPCT02220064T.purple.somatic.vcf.gz,35,0
CPCT02220067T.purple.somatic.vcf.gz,394,0
CPCT02220069T.purple.somatic.vcf.gz,193,8
CPCT02220071T.purple.somatic.vcf.gz,52,13
CPCT02220075T.purple.somatic.vcf.gz,76,0
CPCT02220076T.purple.somatic.vcf.gz,44,2
CPCT02220077T.purple.somatic.vcf.gz,68,1
CPCT02220078T.purple.somatic.vcf.gz,9,0
CPCT02220079T.purple.somatic.vcf.gz,196,0
CPCT02220081T.purple.somatic.vcf.gz,792,1
CPCT02220082T.purple.somatic.vcf.gz,27,0
CPCT02230001T.purple.somatic.vcf.gz,5,0
CPCT02230002T.purple.somatic.vcf.gz,12,0
CPCT02230003T.purple.somatic.vcf.gz,54,0
CPCT02230004T.purple.somatic.vcf.gz,30,0
CPCT02230005T.purple.somatic.vcf.gz,14,0
CPCT02230006T.purple.somatic.vcf.gz,61,1
CPCT02230011T.purple.somatic.vcf.gz,9,0
CPCT02230012T.purple.somatic.vcf.gz,124,0
CPCT02230013T.purple.somatic.vcf.gz,22,0
CPCT02230014T.purple.somatic.vcf.gz,27,0
CPCT02230015T.purple.somatic.vcf.gz,52,1
CPCT02230016T.purple.somatic.vcf.gz,25,0
CPCT02230017T.purple.somatic.vcf.gz,264,1
CPCT02230021T.purple.somatic.vcf.gz,49,2
CPCT02230022T.purple.somatic.vcf.gz,26,0
CPCT02230023T.purple.somatic.vcf.gz,155,1
CPCT02230024T.purple.somatic.vcf.gz,90,0
CPCT02230025T.purple.somatic.vcf.gz,58,0
CPCT02230027T.purple.somatic.vcf.gz,234,4
CPCT02230028T.purple.somatic.vcf.gz,85,0
CPCT02230029T.purple.somatic.vcf.gz,60,0
CPCT02230030T.purple.somatic.vcf.gz,93,7
CPCT02230032T.purple.somatic.vcf.gz,44,0
CPCT02230033T.purple.somatic.vcf.gz,56,0
CPCT02230034T.purple.somatic.vcf.gz,82,2
CPCT02230035T.purple.somatic.vcf.gz,21,0
CPCT02230036T.purple.somatic.vcf.gz,10,2
CPCT02230039T.purple.somatic.vcf.gz,280,14
CPCT02230042T.purple.somatic.vcf.gz,11,0
CPCT02230043T.purple.somatic.vcf.gz,37,0
CPCT02230044T.purple.somatic.vcf.gz,13,0
CPCT02230045T.purple.somatic.vcf.gz,57,0
CPCT02230047T.purple.somatic.vcf.gz,19,0
CPCT02230049T.purple.somatic.vcf.gz,402,3
CPCT02230050T.purple.somatic.vcf.gz,319,0
CPCT02230051T.purple.somatic.vcf.gz,14,0
CPCT02230052T.purple.somatic.vcf.gz,12,1
CPCT02230053T.purple.somatic.vcf.gz,69,3
CPCT02230055T.purple.somatic.vcf.gz,106,4
CPCT02230056T.purple.somatic.vcf.gz,633,5
CPCT02230057T.purple.somatic.vcf.gz,447,1
CPCT02230058T.purple.somatic.vcf.gz,7,0
CPCT02230059T.purple.somatic.vcf.gz,82,0
CPCT02230060T.purple.somatic.vcf.gz,1969,6
CPCT02230061T.purple.somatic.vcf.gz,28,0
CPCT02230065T.purple.somatic.vcf.gz,882,0
CPCT02230066T.purple.somatic.vcf.gz,31,1
CPCT02230067T.purple.somatic.vcf.gz,43,0
CPCT02230068T.purple.somatic.vcf.gz,59,0
CPCT02230070T.purple.somatic.vcf.gz,140,1
CPCT02230071T.purple.somatic.vcf.gz,29,1
CPCT02230072T.purple.somatic.vcf.gz,63339,477
CPCT02230073T.purple.somatic.vcf.gz,69,0
CPCT02230074T.purple.somatic.vcf.gz,10,0
CPCT02230075T.purple.somatic.vcf.gz,18,1
CPCT02230077T.purple.somatic.vcf.gz,1169,2
CPCT02230078T.purple.somatic.vcf.gz,108,1
CPCT02230079T.purple.somatic.vcf.gz,143,0
CPCT02230080T.purple.somatic.vcf.gz,63,0
CPCT02230082T.purple.somatic.vcf.gz,68,0
CPCT02230085T.purple.somatic.vcf.gz,125,0
CPCT02230086T.purple.somatic.vcf.gz,165,5
CPCT02230087T.purple.somatic.vcf.gz,62,1
CPCT02230088T.purple.somatic.vcf.gz,4990,26
CPCT02230089T.purple.somatic.vcf.gz,122,0
CPCT02230090T.purple.somatic.vcf.gz,293,0
CPCT02230091T.purple.somatic.vcf.gz,73,0
CPCT02230093T.purple.somatic.vcf.gz,118,1
CPCT02230095T.purple.somatic.vcf.gz,11,1
CPCT02230096T.purple.somatic.vcf.gz,119,0
CPCT02230097T.purple.somatic.vcf.gz,105,1
CPCT02230098T.purple.somatic.vcf.gz,29,3
CPCT02230099T.purple.somatic.vcf.gz,391,0
CPCT02230100T.purple.somatic.vcf.gz,156,0
CPCT02230101T.purple.somatic.vcf.gz,44,0
CPCT02230102T.purple.somatic.vcf.gz,11,1
CPCT02230105T.purple.somatic.vcf.gz,28,0
CPCT02230106T.purple.somatic.vcf.gz,109,1
CPCT02230107T.purple.somatic.vcf.gz,79,0
CPCT02230108T.purple.somatic.vcf.gz,48,0
CPCT02230109T.purple.somatic.vcf.gz,48,0
CPCT02230110T.purple.somatic.vcf.gz,112,0
CPCT02230111T.purple.somatic.vcf.gz,20,0
CPCT02230113T.purple.somatic.vcf.gz,24,0
CPCT02230115T.purple.somatic.vcf.gz,31,0
CPCT02230117T.purple.somatic.vcf.gz,141,3
CPCT02230118T.purple.somatic.vcf.gz,47,0
CPCT02230120T.purple.somatic.vcf.gz,11,0
CPCT02230120TII.purple.somatic.vcf.gz,19,0
CPCT02230124T.purple.somatic.vcf.gz,27,0
CPCT02230125T.purple.somatic.vcf.gz,21,1
CPCT02230126T.purple.somatic.vcf.gz,24,0
CPCT02230128T.purple.somatic.vcf.gz,23,1
CPCT02240001T.purple.somatic.vcf.gz,40,1
CPCT02240003T.purple.somatic.vcf.gz,49,0
CPCT02240005T.purple.somatic.vcf.gz,18,0
CPCT02240007T.purple.somatic.vcf.gz,45,0
CPCT02240007TII.purple.somatic.vcf.gz,108,0
CPCT02240008T.purple.somatic.vcf.gz,89,1
CPCT02240009T.purple.somatic.vcf.gz,180,0
CPCT02240010T.purple.somatic.vcf.gz,119,3
CPCT02240011T.purple.somatic.vcf.gz,26,0
CPCT02240012T.purple.somatic.vcf.gz,126,0
CPCT02240013T.purple.somatic.vcf.gz,72,1
CPCT02250001T.purple.somatic.vcf.gz,35,0
CPCT02250002T.purple.somatic.vcf.gz,14,0
CPCT02250003T.purple.somatic.vcf.gz,33,1
CPCT02250004T.purple.somatic.vcf.gz,157,4
CPCT02250005T.purple.somatic.vcf.gz,149,64
CPCT02250006T.purple.somatic.vcf.gz,122,0
CPCT02250007T.purple.somatic.vcf.gz,37,0
CPCT02250009T.purple.somatic.vcf.gz,35,1
CPCT02250010T.purple.somatic.vcf.gz,81,0
CPCT02250011T.purple.somatic.vcf.gz,476,0
CPCT02260001T.purple.somatic.vcf.gz,43,0
CPCT02260007T.purple.somatic.vcf.gz,24,1
CPCT02260008T.purple.somatic.vcf.gz,155,1
CPCT02260012T.purple.somatic.vcf.gz,19,2
CPCT02260014T.purple.somatic.vcf.gz,112,9
CPCT02260015T.purple.somatic.vcf.gz,74,0
CPCT02260016T.purple.somatic.vcf.gz,45,0
CPCT02260017T.purple.somatic.vcf.gz,113,0
CPCT02260021T.purple.somatic.vcf.gz,18,0
CPCT02260022T.purple.somatic.vcf.gz,30,1
CPCT02260028T.purple.somatic.vcf.gz,62,0
CPCT02260029T.purple.somatic.vcf.gz,86,0
